🚀 Initialisation de l'entraînement sur MPS...
✅ Tokenizer chargé (Vocab: 30256)
🚀 Device: mps
Dtype du modèle : torch.float32
📥 Chargement du checkpoint : model/my_wiki.pth
📈 Reprise : Wiki à 62034 | CulturaX à 32372
✅ Modèle restauré. Steps faits: 9600
✅ État de l'optimiseur restauré.
🚀 Dataset Train: 1526.63M tokens.
🚀 Dataset Val: 169.63M tokens.
🚀 Dataset CulturaX: 621.92M tokens.
✅ Provider HP initialisé : 5963390 blocs uniques. Epoch : 0
🔄 Reprise au batch 62034 [step : 62034]
✅ Provider HP initialisé : 2429390 blocs uniques. Epoch : 0
🔄 Reprise au batch 32372 [step : 32372]
🚀 Monitor activé : écriture dans model/monitor.log
🚀 Init terminé.
📦 Démarrage du mode binaire (Continuous Training)
🌡️  Surveillance Mac Pro : On lance MAc Fans Control pour refroidir ....
[96m[Model config][0m
  n_embd             : 768[0m
  num_heads          : 12[0m
  n_layers           : 10[0m
  block_size         : 256[0m
  dropout            : [93m0.15[0m
[96m[Train params][0m
  batch_size         : 8[0m
  grad_accum_steps   : 16[0m
  learning_rate      : [92m0.0003[0m
  min_lr             : 3e-05[0m
  warmup_iters       : 2000[0m
  lr_decay_iters     : 80000[0m
  eval_interval      : [92m200[0m
  eval_iters         : 20[0m
  save_interval      : 200[0m
  n_version          : 5[0m
  use_compile        : False[0m
  cult_data          : True[0m
  mixed_ratio        : 0.5[0m
  ema_decay          : 0.0[0m
  monitor_interval   : 10[0m
  [1mEffective Batch Size: 128[0m
..................................................

📦 Démarrage Training sur 3Go (Mode Continu)
   ▶️ Reprise au step : 9600
   📉 Evaluation tous les : 200 steps
   💾 Sauvegarde tous les : 200 steps
🟢 RAM Système: 50.4% | Process: 657Mo | Swap: 627Mo
step 14800: train loss 2.8082, val loss 2.7219, lr 2.82e-04 (3252.81s) | 🟡 Po: 75.7% SW: 854Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 15000: train loss 2.7302, val loss 2.7179, lr 2.82e-04 (3278.66s) | 🟡 Po: 72.6% SW: 846Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 15200: train loss 2.7074, val loss 2.5934, lr 2.81e-04 (3242.16s) | 🟡 Po: 77.6% SW: 838Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 15400: train loss 2.6736, val loss 2.6762, lr 2.81e-04 (3280.12s) | 🟡 Po: 79.6% SW: 830Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 15600: train loss 2.7740, val loss 2.7600, lr 2.80e-04 (3295.10s) | 🟡 Po: 81.1% SW: 798Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 15800: train loss 2.6795, val loss 2.7453, lr 2.80e-04 (3335.00s) | 🟡 Po: 80.9% SW: 782Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 16000: train loss 2.7202, val loss 2.6445, lr 2.79e-04 (3396.43s) | 🟡 Po: 82.1% SW: 782Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 16200: train loss 2.7290, val loss 2.7463, lr 2.79e-04 (3396.76s) | 🟡 Po: 83.4% SW: 766Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 16400: train loss 2.6493, val loss 2.6575, lr 2.78e-04 (3395.17s) | 🟡 Po: 82.3% SW: 766Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
step 16600: train loss 2.7785, val loss 2.7657, lr 2.77e-04 (3395.55s) | 🟡 Po: 82.4% SW: 766Mo MPS: 1981Mo | 💾 | 🗑️ | ✨
