🚀 Initialisation de l'entraînement sur MPS...
✅ Tokenizer chargé (Vocab: 30256)
🚀 Device: mps
Dtype du modèle : torch.float32
📥 Chargement du checkpoint : model/my_wiki.pth
📈 Reprise : Wiki à 49800 | CulturaX à 0
✅ Modèle restauré. Steps faits: 49800
✅ État de l'optimiseur restauré.
🚀 Dataset Train: 1526.63M tokens.
🚀 Dataset Val: 169.63M tokens.
🚀 Dataset CulturaX: 621.92M tokens.
✅ Provider HP initialisé : 5963390 blocs uniques. Epoch : 1
🔄 Reprise au batch 199200 [step : 49800]
✅ Provider HP initialisé : 2429390 blocs uniques. Epoch : 0
🔄 Reprise au batch 0 [step : 0]
🚀 Init terminé.
📦 Démarrage du mode binaire (Continuous Training)
🌡️  Surveillance Mac Pro : Maintenir sous 75°C idéalement.
[96m[Model config][0m
  n_embd             : 384[0m
  num_heads          : 6[0m
  n_layers           : 6[0m
  block_size         : 256[0m
  dropout            : [93m0.1[0m
[96m[Train params][0m
  batch_size         : 32[0m
  grad_accum_steps   : 4[0m
  learning_rate      : [92m0.0003[0m
  min_lr             : 3e-05[0m
  warmup_iters       : 2000[0m
  lr_decay_iters     : 75000[0m
  eval_interval      : [92m300[0m
  eval_iters         : 20[0m
  save_interval      : 300[0m
  n_version          : 10[0m
  use_compile        : False[0m
  cult_data          : True[0m
  mixed_ratio        : 0.35[0m
  [1mEffective Batch Size: 128[0m
..................................................

📦 Démarrage Training sur 3Go (Mode Continu)
   ▶️ Reprise au step : 49800
   📉 Evaluation tous les : 300 steps
   💾 Sauvegarde tous les : 300 steps
🟢 RAM Système: 61.3% | Process: 521Mo | Swap: 1735Mo
step 57900: train loss 2.6710, val loss 2.6866, lr 6.49e-05 (1572.58s) | 🟡 Po: 79.7% SW: 1133Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 58200: train loss 2.6873, val loss 2.6096, lr 6.38e-05 (1553.21s) | 🟡 Po: 79.5% SW: 1125Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 58500: train loss 2.7254, val loss 2.6592, lr 6.26e-05 (1552.22s) | 🟡 Po: 81.9% SW: 1117Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 58800: train loss 2.6702, val loss 2.6360, lr 6.15e-05 (1551.98s) | 🟡 Po: 81.7% SW: 1117Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 59100: train loss 2.6906, val loss 2.7009, lr 6.04e-05 (1553.31s) | 🟡 Po: 82.3% SW: 1117Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 59400: train loss 2.6219, val loss 2.6685, lr 5.93e-05 (1553.18s) | 🟡 Po: 81.8% SW: 1117Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 59700: train loss 2.5871, val loss 2.6957, lr 5.82e-05 (1552.86s) | 🟡 Po: 75.7% SW: 1117Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 60000: train loss 2.6640, val loss 2.7110, lr 5.72e-05 (1569.57s) | 🟡 Po: 81.3% SW: 1109Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 60300: train loss 2.6253, val loss 2.6325, lr 5.61e-05 (1552.77s) | 🟡 Po: 75.1% SW: 1101Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 60600: train loss 2.6444, val loss 2.6495, lr 5.51e-05 (1552.51s) | 🔴 Po: 85.3% SW: 1101Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 60900: train loss 2.6784, val loss 2.6373, lr 5.41e-05 (1569.72s) | 🟡 Po: 82.0% SW: 1093Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 61200: train loss 2.6607, val loss 2.6674, lr 5.31e-05 (1553.20s) | 🟡 Po: 82.0% SW: 1093Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 61500: train loss 2.6618, val loss 2.6698, lr 5.22e-05 (1552.24s) | 🟡 Po: 76.2% SW: 1085Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 61800: train loss 2.6468, val loss 2.6621, lr 5.12e-05 (1571.49s) | 🟡 Po: 76.6% SW: 1045Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 62100: train loss 2.6319, val loss 2.6938, lr 5.03e-05 (1556.96s) | 🟡 Po: 75.4% SW: 1250Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 62400: train loss 2.6455, val loss 2.6601, lr 4.94e-05 (1526.87s) | 🟡 Po: 78.7% SW: 3116Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 62700: train loss 2.6205, val loss 2.6479, lr 4.85e-05 (1501.94s) | 🟡 Po: 77.4% SW: 2596Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 63000: train loss 2.6490, val loss 2.6727, lr 4.76e-05 (1495.16s) | 🟡 Po: 77.7% SW: 3139Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 63300: train loss 2.6310, val loss 2.6665, lr 4.68e-05 (1531.78s) | 🟡 Po: 80.4% SW: 3043Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 63600: train loss 2.5958, val loss 2.6566, lr 4.59e-05 (1516.49s) | 🟡 Po: 71.8% SW: 2995Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 63900: train loss 2.6504, val loss 2.6738, lr 4.51e-05 (1512.88s) | 🟡 Po: 76.3% SW: 2977Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 64200: train loss 2.5976, val loss 2.6347, lr 4.43e-05 (1524.25s) | 🟡 Po: 76.4% SW: 2840Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 64500: train loss 2.6551, val loss 2.6575, lr 4.36e-05 (1504.10s) | 🟡 Po: 83.2% SW: 2822Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
step 64800: train loss 2.6300, val loss 2.6258, lr 4.28e-05 (1516.74s) | 🟡 Po: 81.5% SW: 3395Mo MPS: 1015Mo | 💾 | 🗑️ | ✨
